Store,Date,Weekly_Sales_Store,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Total Markdown,Total Sales,SalesPerSqFt,
11,20/7/2012,1344483.81,FALSE,82.41,3.311,2874.78,140.22,44.95,3689.47,6187.32,225.4438827,6.334,A,207499,12936.74,1357420.55,6.54181731,
11,27/7/2012,1272395.02,FALSE,85.43,3.407,2799.14,97.58,5.64,2364.95,1897.08,225.4537579,6.334,A,207499,7164.39,1279559.41,6.166581092,
11,3/8/2012,1399341.07,FALSE,86.94,3.417,21974.47,173.58,25.5,22778.65,6172.69,225.4636332,6.334,A,207499,51124.89,1450465.96,6.990231085,
11,10/8/2012,1388973.65,FALSE,86.21,3.494,16812.92,128.54,8.74,4764.33,4098.22,225.4735085,6.334,A,207499,25812.75,1414786.4,6.81828057,
11,17/8/2012,1421307.2,FALSE,87.73,3.571,6844.78,209.26,0.04,1235.79,2254.08,225.5558664,6.334,A,207499,10543.95,1431851.15,6.900520725,
11,24/8/2012,1409515.73,FALSE,83.17,3.62,3936.04,74.16,102.55,1673.59,4930.02,225.6925864,6.334,A,207499,10716.36,1420232.09,6.844524986,
11,31/8/2012,1372872.35,FALSE,86.49,3.638,16650.73,120,45,7575.93,6689.78,225.8293063,6.334,A,207499,31081.44,1403953.79,6.766074969,
11,7/9/2012,1304584.4,TRUE,85.17,3.73,14597.86,56,45.05,3235.27,2855.68,225.9660263,6.334,A,207499,20789.86,1325374.26,6.387376614,
11,14/9/2012,1267675.05,FALSE,79.61,3.717,7571.95,32.98,19.52,707.47,8664.16,226.1122067,6.334,A,207499,16996.08,1284671.13,6.191216006,
11,21/9/2012,1326132.98,FALSE,73.64,3.721,6267.79,159.46,12,838.95,9194.37,226.3151496,6.334,A,207499,16472.57,1342605.55,6.470419376,
11,28/9/2012,1227430.73,FALSE,77.67,3.666,7694.84,51.91,5.2,1653.38,3211.84,226.5180926,6.334,A,207499,12617.17,1240047.9,5.976163259,
11,5/10/2012,1422794.26,FALSE,73.37,3.617,5635.1,0,27.94,1754.56,5473.9,226.7210356,6.034,A,207499,12891.5,1435685.76,6.919000863,
11,12/10/2012,1311965.09,FALSE,69.94,3.601,2345.03,0,22.95,271.93,13035.68,226.9239785,6.034,A,207499,15675.59,1327640.68,6.398299173,
11,19/10/2012,1232073.18,FALSE,73.77,3.594,2344.65,0,153.97,409.53,2739.63,226.9688442,6.034,A,207499,5647.78,1237720.96,5.964949036,
11,26/10/2012,1200729.45,FALSE,74.26,3.506,4115.64,147.27,153,1060.9,3936.2,226.9873637,6.034,A,207499,9413.01,1210142.46,5.832039962,
12,5/2/2010,1100046.37,FALSE,49.47,2.962,0,0,0,0,0,126.4420645,13.975,B,112238,0,1100046.37,9.801015431,
12,12/2/2010,1117863.33,TRUE,47.87,2.946,0,0,0,0,0,126.4962581,13.975,B,112238,0,1117863.33,9.959758103,
12,19/2/2010,1095421.65,FALSE,54.83,2.915,0,0,0,0,0,126.5262857,13.975,B,112238,0,1095421.65,9.759810848,
12,26/2/2010,1048617.17,FALSE,50.23,2.825,0,0,0,0,0,126.5522857,13.975,B,112238,0,1048617.17,9.342799854,
12,5/3/2010,1077018.27,FALSE,53.77,2.987,0,0,0,0,0,126.5782857,13.975,B,112238,0,1077018.27,9.595843386,
12,12/3/2010,985594.23,FALSE,50.11,2.925,0,0,0,0,0,126.6042857,13.975,B,112238,0,985594.23,8.781288245,
12,19/3/2010,972088.34,FALSE,59.57,3.054,0,0,0,0,0,126.6066452,13.975,B,112238,0,972088.34,8.660955648,
12,26/3/2010,981615.81,FALSE,60.06,3.083,0,0,0,0,0,126.6050645,13.975,B,112238,0,981615.81,8.745841961,
12,2/4/2010,1011822.3,FALSE,59.84,3.086,0,0,0,0,0,126.6034839,14.099,B,112238,0,1011822.3,9.014970865,
12,9/4/2010,1041238.87,FALSE,59.25,3.09,0,0,0,0,0,126.6019032,14.099,B,112238,0,1041238.87,9.277061869,
12,16/4/2010,957997.52,FALSE,64.95,3.109,0,0,0,0,0,126.5621,14.099,B,112238,0,957997.52,8.535411536,
12,23/4/2010,993833.44,FALSE,64.55,3.05,0,0,0,0,0,126.4713333,14.099,B,112238,0,993833.44,8.854696627,
12,30/4/2010,954220.22,FALSE,67.38,3.105,0,0,0,0,0,126.3805667,14.099,B,112238,0,954220.22,8.501757159,
12,7/5/2010,1043240.27,FALSE,70.15,3.127,0,0,0,0,0,126.2898,14.099,B,112238,0,1043240.27,9.294893619,
12,14/5/2010,966054.97,FALSE,68.44,3.145,0,0,0,0,0,126.2085484,14.099,B,112238,0,966054.97,8.607200503,
12,21/5/2010,958374.56,FALSE,76.2,3.12,0,0,0,0,0,126.1843871,14.099,B,112238,0,958374.56,8.538770826,
12,28/5/2010,955451.16,FALSE,67.84,3.058,0,0,0,0,0,126.1602258,14.099,B,112238,0,955451.16,8.512724389,
12,4/6/2010,1049357.36,FALSE,81.39,2.941,0,0,0,0,0,126.1360645,14.099,B,112238,0,1049357.36,9.349394679,
12,11/6/2010,1016039.71,FALSE,90.84,2.949,0,0,0,0,0,126.1119032,14.099,B,112238,0,1016039.71,9.052546464,
12,18/6/2010,956211.2,FALSE,81.06,3.043,0,0,0,0,0,126.114,14.099,B,112238,0,956211.2,8.519496071,
12,25/6/2010,958007.69,FALSE,87.27,3.084,0,0,0,0,0,126.1266,14.099,B,112238,0,958007.69,8.535502147,
12,2/7/2010,951957.31,FALSE,91.98,3.105,0,0,0,0,0,126.1392,14.18,B,112238,0,951957.31,8.481595449,
12,9/7/2010,943506.28,FALSE,90.37,3.1,0,0,0,0,0,126.1518,14.18,B,112238,0,943506.28,8.406299827,
12,16/7/2010,916402.76,FALSE,97.18,3.094,0,0,0,0,0,126.1498065,14.18,B,112238,0,916402.76,8.164817263,
12,23/7/2010,912403.67,FALSE,99.22,3.112,0,0,0,0,0,126.1283548,14.18,B,112238,0,912403.67,8.129186817,
12,30/7/2010,913548.25,FALSE,96.31,3.017,0,0,0,0,0,126.1069032,14.18,B,112238,0,913548.25,8.139384611,
12,6/8/2010,967576.95,FALSE,92.95,3.123,0,0,0,0,0,126.0854516,14.18,B,112238,0,967576.95,8.620760794,
12,13/8/2010,928264.4,FALSE,87.01,3.159,0,0,0,0,0,126.064,14.18,B,112238,0,928264.4,8.270500187,
12,20/8/2010,948447.34,FALSE,92.81,3.041,0,0,0,0,0,126.0766452,14.18,B,112238,0,948447.34,8.450322885,
12,27/8/2010,1004516.46,FALSE,93.19,3.129,0,0,0,0,0,126.0892903,14.18,B,112238,0,1004516.46,8.949878473,
12,3/9/2010,1075758.55,FALSE,83.12,3.087,0,0,0,0,0,126.1019355,14.18,B,112238,0,1075758.55,9.584619737,
12,10/9/2010,903119.03,TRUE,83.63,3.044,0,0,0,0,0,126.1145806,14.18,B,112238,0,903119.03,8.046464032,
12,17/9/2010,852882.61,FALSE,82.45,3.028,0,0,0,0,0,126.1454667,14.18,B,112238,0,852882.61,7.598875693,
12,24/9/2010,851919.34,FALSE,81.77,2.939,0,0,0,0,0,126.1900333,14.18,B,112238,0,851919.34,7.590293305,
12,1/10/2010,850936.26,FALSE,85.2,3.001,0,0,0,0,0,126.2346,14.313,B,112238,0,850936.26,7.581534418,
12,8/10/2010,918335.68,FALSE,71.82,3.013,0,0,0,0,0,126.2791667,14.313,B,112238,0,918335.68,8.182038882,
12,15/10/2010,862419.84,FALSE,75,2.976,0,0,0,0,0,126.3266774,14.313,B,112238,0,862419.84,7.683848964,
12,22/10/2010,857883.46,FALSE,68.85,3.014,0,0,0,0,0,126.3815484,14.313,B,112238,0,857883.46,7.643431458,
12,29/10/2010,955294.7,FALSE,61.09,3.016,0,0,0,0,0,126.4364194,14.313,B,112238,0,955294.7,8.511330387,
12,5/11/2010,929690.71,FALSE,65.49,3.129,0,0,0,0,0,126.4912903,14.313,B,112238,0,929690.71,8.283208094,
12,12/11/2010,942475.24,FALSE,57.79,3.13,0,0,0,0,0,126.5461613,14.313,B,112238,0,942475.24,8.397113634,
12,19/11/2010,894493.7,FALSE,58.18,3.161,0,0,0,0,0,126.6072,14.313,B,112238,0,894493.7,7.96961546,
12,26/11/2010,1601377.41,TRUE,47.66,3.162,0,0,0,0,0,126.6692667,14.313,B,112238,0,1601377.41,14.26769374,
12,3/12/2010,1069533.17,FALSE,43.33,3.041,0,0,0,0,0,126.7313333,14.313,B,112238,0,1069533.17,9.529153852,
12,10/12/2010,1121934.15,FALSE,50.01,3.203,0,0,0,0,0,126.7934,14.313,B,112238,0,1121934.15,9.996027638,
12,17/12/2010,1295605.35,FALSE,52.77,3.236,0,0,0,0,0,126.8794839,14.313,B,112238,0,1295605.35,11.54337524,
12,24/12/2010,1768249.89,FALSE,52.02,3.236,0,0,0,0,0,126.9835806,14.313,B,112238,0,1768249.89,15.7544672,
12,31/12/2010,891736.91,TRUE,45.64,3.148,0,0,0,0,0,127.0876774,14.313,B,112238,0,891736.91,7.945053458,
12,7/1/2011,910110.24,FALSE,37.64,3.287,0,0,0,0,0,127.1917742,14.021,B,112238,0,910110.24,8.108753185,
12,14/1/2011,812011.8,FALSE,43.15,3.312,0,0,0,0,0,127.3009355,14.021,B,112238,0,812011.8,7.234731553,
12,21/1/2011,802105.5,FALSE,53.53,3.223,0,0,0,0,0,127.4404839,14.021,B,112238,0,802105.5,7.146470001,
12,28/1/2011,873119.06,FALSE,50.74,3.342,0,0,0,0,0,127.5800323,14.021,B,112238,0,873119.06,7.779175146,
12,4/2/2011,1046068.17,FALSE,45.14,3.348,0,0,0,0,0,127.7195806,14.021,B,112238,0,1046068.17,9.320089185,
12,11/2/2011,1086421.57,TRUE,51.3,3.381,0,0,0,0,0,127.859129,14.021,B,112238,0,1086421.57,9.67962339,
12,18/2/2011,1128485.1,FALSE,53.35,3.43,0,0,0,0,0,127.99525,14.021,B,112238,0,1128485.1,10.05439423,
12,25/2/2011,1046203.72,FALSE,48.45,3.53,0,0,0,0,0,128.13,14.021,B,112238,0,1046203.72,9.321296887,
12,4/3/2011,1085248.21,FALSE,51.72,3.674,0,0,0,0,0,128.26475,14.021,B,112238,0,1085248.21,9.669169176,
12,11/3/2011,997672.62,FALSE,57.75,3.818,0,0,0,0,0,128.3995,14.021,B,112238,0,997672.62,8.888902333,
12,18/3/2011,1009502.01,FALSE,64.21,3.692,0,0,0,0,0,128.5121935,14.021,B,112238,0,1009502.01,8.99429792,
12,25/3/2011,954107.32,FALSE,54.4,3.909,0,0,0,0,0,128.6160645,14.021,B,112238,0,954107.32,8.500751261,
12,1/4/2011,1005463.49,FALSE,63.63,3.772,0,0,0,0,0,128.7199355,13.736,B,112238,0,1005463.49,8.958316167,
12,8/4/2011,998362.05,FALSE,64.47,4.003,0,0,0,0,0,128.8238065,13.736,B,112238,0,998362.05,8.895044905,
12,15/4/2011,990951.77,FALSE,57.63,3.868,0,0,0,0,0,128.9107333,13.736,B,112238,0,990951.77,8.829021989,
12,22/4/2011,1016019.47,FALSE,72.12,4.134,0,0,0,0,0,128.9553,13.736,B,112238,0,1016019.47,9.052366133,
12,29/4/2011,994966.1,FALSE,68.27,4.151,0,0,0,0,0,128.9998667,13.736,B,112238,0,994966.1,8.864788218,
12,6/5/2011,1021154.48,FALSE,68.4,4.193,0,0,0,0,0,129.0444333,13.736,B,112238,0,1021154.48,9.098117215,
12,13/5/2011,977033.5,FALSE,70.93,4.202,0,0,0,0,0,129.089,13.736,B,112238,0,977033.5,8.705015235,
12,20/5/2011,924134.99,FALSE,66.59,4.169,0,0,0,0,0,129.0756774,13.736,B,112238,0,924134.99,8.233708637,
12,27/5/2011,964332.51,FALSE,76.67,4.087,0,0,0,0,0,129.0623548,13.736,B,112238,0,964332.51,8.591854007,
12,3/6/2011,970328.68,FALSE,71.81,4.031,0,0,0,0,0,129.0490323,13.736,B,112238,0,970328.68,8.645277713,
12,10/6/2011,996937.95,FALSE,78.72,3.981,0,0,0,0,0,129.0357097,13.736,B,112238,0,996937.95,8.882356688,
12,17/6/2011,986504.93,FALSE,86.84,3.935,0,0,0,0,0,129.0432,13.736,B,112238,0,986504.93,8.789402252,
12,24/6/2011,997282.75,FALSE,88.95,3.898,0,0,0,0,0,129.0663,13.736,B,112238,0,997282.75,8.885428732,
12,1/7/2011,961993.34,FALSE,89.85,3.842,0,0,0,0,0,129.0894,13.503,B,112238,0,961993.34,8.571012848,
12,8/7/2011,943717.38,FALSE,89.9,3.705,0,0,0,0,0,129.1125,13.503,B,112238,0,943717.38,8.408180652,
12,15/7/2011,936001.98,FALSE,88.1,3.692,0,0,0,0,0,129.1338387,13.503,B,112238,0,936001.98,8.339439227,
12,22/7/2011,922231.92,FALSE,91.17,3.794,0,0,0,0,0,129.1507742,13.503,B,112238,0,922231.92,8.216752971,
12,29/7/2011,890547.07,FALSE,93.29,3.805,0,0,0,0,0,129.1677097,13.503,B,112238,0,890547.07,7.934452414,
12,5/8/2011,988712.52,FALSE,90.61,3.803,0,0,0,0,0,129.1846452,13.503,B,112238,0,988712.52,8.809071081,
12,12/8/2011,955913.68,FALSE,91.04,3.701,0,0,0,0,0,129.2015806,13.503,B,112238,0,955913.68,8.516845275,
12,19/8/2011,966817.24,FALSE,91.74,3.743,0,0,0,0,0,129.2405806,13.503,B,112238,0,966817.24,8.613992053,
12,26/8/2011,1017593.47,FALSE,94.61,3.74,0,0,0,0,0,129.2832581,13.503,B,112238,0,1017593.47,9.066389904,
12,2/9/2011,1052051.45,FALSE,93.66,3.798,0,0,0,0,0,129.3259355,13.503,B,112238,0,1052051.45,9.373398047,
12,9/9/2011,922850.57,TRUE,88,3.913,0,0,0,0,0,129.3686129,13.503,B,112238,0,922850.57,8.222264919,
12,16/9/2011,889290.23,FALSE,76.36,3.918,0,0,0,0,0,129.4306,13.503,B,112238,0,889290.23,7.923254424,
12,23/9/2011,871692.74,FALSE,82.95,3.789,0,0,0,0,0,129.5183333,13.503,B,112238,0,871692.74,7.76646715,
12,30/9/2011,866401.45,FALSE,83.26,3.877,0,0,0,0,0,129.6060667,13.503,B,112238,0,866401.45,7.719323669,
12,7/10/2011,951244.66,FALSE,70.44,3.827,0,0,0,0,0,129.6938,12.89,B,112238,0,951244.66,8.475245995,
12,14/10/2011,927600.01,FALSE,67.31,3.805,0,0,0,0,0,129.7706452,12.89,B,112238,0,927600.01,8.264580712,
12,21/10/2011,938604.58,FALSE,73.05,3.842,0,0,0,0,0,129.7821613,12.89,B,112238,0,938604.58,8.362627452,
12,28/10/2011,990926.38,FALSE,67.41,3.727,0,0,0,0,0,129.7936774,12.89,B,112238,0,990926.38,8.828795773,
12,4/11/2011,1051944.79,FALSE,59.77,3.828,0,0,0,0,0,129.8051935,12.89,B,112238,0,1051944.79,9.372447745,
12,11/11/2011,1095091.53,FALSE,48.76,3.824,18049.87,7939.68,234.64,10463.07,5588.33,129.8167097,12.89,B,112238,42275.59,1137367.12,10.13352982,
12,18/11/2011,970641.34,FALSE,54.2,3.813,5957.36,343.22,84.93,2390.67,12934.62,129.8268333,12.89,B,112238,21710.8,992352.14,8.841498779,
12,25/11/2011,1591920.42,TRUE,53.25,3.622,5391.83,8,63143.29,49.27,2115.67,129.8364,12.89,B,112238,70708.06,1662628.48,14.81341863,
12,2/12/2011,1071383.1,FALSE,52.5,3.701,4868.73,0,2022.46,3768.45,18368.11,129.8459667,12.89,B,112238,29027.75,1100410.85,9.804262817,
12,9/12/2011,1189646.45,FALSE,42.17,3.644,8374.63,15.85,573.92,5849.71,37581.27,129.8555333,12.89,B,112238,52395.38,1242041.83,11.06614364,
12,16/12/2011,1293404.18,FALSE,43.29,3.6,4940.95,28.45,1038.3,1100.93,5243.21,129.8980645,12.89,B,112238,12351.84,1305756.02,11.63381404,
12,23/12/2011,1617612.03,FALSE,45.4,3.541,1797.35,15.98,839.84,1375.84,17699.26,129.9845484,12.89,B,112238,21728.27,1639340.3,14.60592936,
12,30/12/2011,1111638.07,TRUE,44.64,3.428,6982.02,58804.91,60.29,1268.21,3553.79,130.0710323,12.89,B,112238,70669.22,1182307.29,10.53393049,
12,6/1/2012,945823.65,FALSE,50.43,3.599,11181.59,33829.84,36.96,624.05,10152.27,130.1575161,12.187,B,112238,55824.71,1001648.36,8.924324739,
12,13/1/2012,865467.86,FALSE,48.07,3.657,6935.5,23438.57,0,2289.8,9526.73,130.244,12.187,B,112238,42190.6,907658.46,8.086908712,
12,20/1/2012,855922.64,FALSE,46.2,3.66,4167.27,5161.57,5.84,2552.39,3854.53,130.2792258,12.187,B,112238,15741.6,871664.24,7.766213225,
12,27/1/2012,888203.69,FALSE,50.43,3.675,1201.31,631.79,0,104.69,1050.85,130.3144516,12.187,B,112238,2988.64,891192.33,7.940201447,
12,3/2/2012,1058767.95,FALSE,50.58,3.702,60740.64,3779.65,43.08,48403.53,20348.16,130.3496774,12.187,B,112238,133315.06,1192083.01,10.62102862,
12,10/2/2012,1199330.85,TRUE,52.27,3.722,20281.03,2551.32,14.99,10597.74,7457.16,130.3849032,12.187,B,112238,40902.24,1240233.09,11.05002842,
12,17/2/2012,1240048.85,FALSE,51.8,3.781,17708.64,8549.74,2.88,14234.76,5960.69,130.4546207,12.187,B,112238,46456.71,1286505.56,11.4622994,
12,24/2/2012,1112034.72,FALSE,53.13,3.95,12862.31,5681.93,2,2401.22,5131.37,130.5502069,12.187,B,112238,26078.83,1138113.55,10.14018024,
12,2/3/2012,1147636.96,FALSE,52.27,4.178,15046.69,2131.62,12.84,4574.95,3428.27,130.6457931,12.187,B,112238,25194.37,1172831.33,10.44950311,
12,9/3/2012,1113208.57,FALSE,54.54,4.25,8404.29,2192.75,3.91,1479.91,5882.51,130.7413793,12.187,B,112238,17963.37,1131171.94,10.07833301,
12,16/3/2012,1088498.52,FALSE,64.44,4.273,9582.27,731.87,4.02,1589.97,2365.63,130.8261935,12.187,B,112238,14273.76,1102772.28,9.825302304,
12,23/3/2012,1045419.87,FALSE,56.26,4.038,3865.96,1496.18,7.35,1951.11,1440.31,130.8966452,12.187,B,112238,8760.91,1054180.78,9.392369607,
12,30/3/2012,1025382.22,FALSE,64.36,4.294,13644.08,115.67,8.34,1885.51,2291.86,130.9670968,12.187,B,112238,17945.46,1043327.68,9.29567241,
12,6/4/2012,1128765.71,FALSE,64.05,4.121,11772.46,0,61.63,3885.06,4225.11,131.0375484,11.627,B,112238,19944.26,1148709.97,10.23459051,
12,13/4/2012,1083811.19,FALSE,64.28,4.254,9681.11,2934.51,14.08,1944.35,3103.61,131.108,11.627,B,112238,17677.66,1101488.85,9.813867407,
12,20/4/2012,1006486.96,FALSE,66.73,4.222,8679.29,1265.97,7.7,878.01,4358.86,131.1173333,11.627,B,112238,15189.83,1021676.79,9.102770808,
12,27/4/2012,1004252.38,FALSE,77.99,4.193,2936.01,336.39,26.18,613.65,740.83,131.1266667,11.627,B,112238,4653.06,1008905.44,8.988982697,
12,4/5/2012,1073433.69,FALSE,76.03,4.171,10073.64,0,76.29,1671.53,3721.62,131.136,11.627,B,112238,15543.08,1088976.77,9.702389298,
12,11/5/2012,1041995.22,FALSE,77.27,4.186,13083.53,0,8.54,1378.68,2071.31,131.1453333,11.627,B,112238,16542.06,1058537.28,9.431184447,
12,18/5/2012,1020486.05,FALSE,84.51,4.11,20882.5,0,3.73,9506.75,2091.67,131.0983226,11.627,B,112238,32484.65,1052970.7,9.381588232,
12,25/5/2012,991514.21,FALSE,83.84,4.293,8220.32,0,373.92,2185.46,1825.94,131.0287742,11.627,B,112238,12605.64,1004119.85,8.946344821,
12,1/6/2012,981345.2,FALSE,78.11,4.277,7512.07,0,43.71,3666.37,4109.01,130.9592258,11.627,B,112238,15331.16,996676.36,8.880026016,
12,8/6/2012,1086231.47,FALSE,84.83,4.103,10421.58,93.2,160.4,2385.69,4837.21,130.8896774,11.627,B,112238,17898.08,1104129.55,9.837395089,
12,15/6/2012,1019555.51,FALSE,85.94,4.144,15025.58,33.4,2.51,4573.57,2283.27,130.8295333,11.627,B,112238,21918.33,1041473.84,9.279155366,
12,22/6/2012,981386.25,FALSE,91.61,4.014,10233.14,67.6,3.65,4693.44,3618.64,130.7929,11.627,B,112238,18616.47,1000002.72,8.909662681,
12,29/6/2012,943124.74,FALSE,90.47,3.875,7439.99,47.6,0,1330.36,4873.87,130.7562667,11.627,B,112238,13691.82,956816.56,8.52488961,
12,6/7/2012,1014898.78,FALSE,89.13,3.765,10804.73,-0.6,3.33,5397.84,4395.03,130.7196333,10.926,B,112238,20600.33,1035499.11,9.225922682,
12,13/7/2012,960312.75,FALSE,95.61,3.723,8699.07,20,0.06,5542.53,2781.14,130.683,10.926,B,112238,17042.8,977355.55,8.707884585,
12,20/7/2012,941550.34,FALSE,85.53,3.726,5799,59.68,37.56,5292.33,3376.66,130.7012903,10.926,B,112238,14565.23,956115.57,8.518644042,
12,27/7/2012,916967.92,FALSE,93.47,3.769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.926,B,112238,22980.04,939947.96,8.374596482,
12,3/8/2012,958667.23,FALSE,88.16,3.76,41059.39,69.7,45.73,22802.96,2743.18,130.737871,10.926,B,112238,66720.96,1025388.19,9.135838041,
12,10/8/2012,984689.9,FALSE,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.926,B,112238,20232.81,1004922.71,8.953498013,
12,17/8/2012,1005003.12,FALSE,94.87,4.002,7487.95,25.5,6.6,5107.54,4876.34,130.7909677,10.926,B,112238,17503.93,1022507.05,9.110168125,
12,24/8/2012,1048101.39,FALSE,85.32,4.055,10712.3,86.08,70,7981.57,3515.91,130.8381613,10.926,B,112238,22365.86,1070467.25,9.537476167,
12,31/8/2012,1061943.49,FALSE,89.78,4.093,30055.26,13.2,116.87,11860.18,3746.24,130.8853548,10.926,B,112238,45791.75,1107735.24,9.869520483,
12,7/9/2012,955146.04,TRUE,88.52,4.124,17640.02,84,46.18,3202.21,2634.17,130.9325484,10.926,B,112238,23606.58,978752.62,8.720331973,
12,14/9/2012,885892.37,FALSE,83.64,4.133,6928.05,0,19.56,863.95,5776.08,130.9776667,10.926,B,112238,13587.64,899480.01,8.014041679,
12,21/9/2012,922735.37,FALSE,82.97,4.125,11918.13,156.82,388.52,3290.61,7953.53,131.0103333,10.926,B,112238,23707.61,946442.98,8.432464762,
12,28/9/2012,880415.67,FALSE,81.22,3.966,3068.35,27.82,0.22,1307.43,3605.14,131.043,10.926,B,112238,8008.96,888424.63,7.915542241,
12,5/10/2012,979825.92,FALSE,81.61,3.966,8953.66,0,44.83,7731.09,3269.62,131.0756667,10.199,B,112238,19999.2,999825.12,8.908080329,
12,12/10/2012,934917.47,FALSE,71.74,4.468,1986.92,0,16.75,910.5,4225.2,131.1083333,10.199,B,112238,7139.37,942056.84,8.393385841,
12,19/10/2012,960945.43,FALSE,68.66,4.449,1810.87,0,8.48,640.64,2250.86,131.1499677,10.199,B,112238,4710.85,965656.28,8.603648319,
12,26/10/2012,974697.6,FALSE,65.95,4.301,13749.1,104.54,56,2402.63,4813.93,131.1930968,10.199,B,112238,21126.2,995823.8,8.872430015,
13,5/2/2010,1967220.53,FALSE,31.53,2.666,0,0,0,0,0,126.4420645,8.316,A,219622,0,1967220.53,8.957301773,
13,12/2/2010,2030933.46,TRUE,33.16,2.671,0,0,0,0,0,126.4962581,8.316,A,219622,0,2030933.46,9.247404449,
13,19/2/2010,1970274.64,FALSE,35.7,2.654,0,0,0,0,0,126.5262857,8.316,A,219622,0,1970274.64,8.971207985,
13,26/2/2010,1817850.32,FALSE,29.98,2.667,0,0,0,0,0,126.5522857,8.316,A,219622,0,1817850.32,8.277177696,
13,5/3/2010,1939980.43,FALSE,40.65,2.681,0,0,0,0,0,126.5782857,8.316,A,219622,0,1939980.43,8.833270028,
13,12/3/2010,1840686.94,FALSE,37.62,2.733,0,0,0,0,0,126.6042857,8.316,A,219622,0,1840686.94,8.381159173,
13,19/3/2010,1879794.89,FALSE,42.49,2.782,0,0,0,0,0,126.6066452,8.316,A,219622,0,1879794.89,8.559228538,
13,26/3/2010,1882095.98,FALSE,41.48,2.819,0,0,0,0,0,126.6050645,8.316,A,219622,0,1882095.98,8.56970604,
13,2/4/2010,2142482.14,FALSE,42.15,2.842,0,0,0,0,0,126.6034839,8.107,A,219622,0,2142482.14,9.755316589,
13,9/4/2010,1898321.33,FALSE,38.97,2.877,0,0,0,0,0,126.6019032,8.107,A,219622,0,1898321.33,8.643584568,
13,16/4/2010,1819660.44,FALSE,50.39,2.915,0,0,0,0,0,126.5621,8.107,A,219622,0,1819660.44,8.285419676,
13,23/4/2010,1909330.77,FALSE,55.66,2.936,0,0,0,0,0,126.4713333,8.107,A,219622,0,1909330.77,8.693713608,
13,30/4/2010,1785823.37,FALSE,48.33,2.941,0,0,0,0,0,126.3805667,8.107,A,219622,0,1785823.37,8.131350092,
13,7/5/2010,2005478.46,FALSE,44.42,2.948,0,0,0,0,0,126.2898,8.107,A,219622,0,2005478.46,9.13150076,
13,14/5/2010,1890273.44,FALSE,50.15,2.962,0,0,0,0,0,126.2085484,8.107,A,219622,0,1890273.44,8.606940288,
13,21/5/2010,1853657.6,FALSE,57.71,2.95,0,0,0,0,0,126.1843871,8.107,A,219622,0,1853657.6,8.440218193,
13,28/5/2010,1877358.86,FALSE,53.11,2.908,0,0,0,0,0,126.1602258,8.107,A,219622,0,1877358.86,8.548136617,
13,4/6/2010,2022705.22,FALSE,59.85,2.871,0,0,0,0,0,126.1360645,8.107,A,219622,0,2022705.22,9.209938986,
13,11/6/2010,2037880.96,FALSE,65.24,2.841,0,0,0,0,0,126.1119032,8.107,A,219622,0,2037880.96,9.279038348,
13,18/6/2010,2003435.31,FALSE,58.41,2.819,0,0,0,0,0,126.114,8.107,A,219622,0,2003435.31,9.122197731,
13,25/6/2010,1970340.25,FALSE,71.83,2.82,0,0,0,0,0,126.1266,8.107,A,219622,0,1970340.25,8.971506725,
13,2/7/2010,2018314.71,FALSE,78.82,2.814,0,0,0,0,0,126.1392,7.951,A,219622,0,2018314.71,9.189947774,
13,9/7/2010,1870843.9,FALSE,71.33,2.802,0,0,0,0,0,126.1518,7.951,A,219622,0,1870843.9,8.518472193,
13,16/7/2010,1932231.05,FALSE,77.79,2.791,0,0,0,0,0,126.1498065,7.951,A,219622,0,1932231.05,8.797984947,
13,23/7/2010,1907351.2,FALSE,82.27,2.797,0,0,0,0,0,126.1283548,7.951,A,219622,0,1907351.2,8.684700076,
13,30/7/2010,1817887.23,FALSE,78.94,2.797,0,0,0,0,0,126.1069032,7.951,A,219622,0,1817887.23,8.277345758,
13,6/8/2010,1969121.45,FALSE,81.24,2.802,0,0,0,0,0,126.0854516,7.951,A,219622,0,1969121.45,8.96595719,
13,13/8/2010,1877592.55,FALSE,74.93,2.837,0,0,0,0,0,126.064,7.951,A,219622,0,1877592.55,8.549200672,
13,20/8/2010,1997397.63,FALSE,76.34,2.85,0,0,0,0,0,126.0766452,7.951,A,219622,0,1997397.63,9.094706496,
13,27/8/2010,1908278.27,FALSE,75.31,2.854,0,0,0,0,0,126.0892903,7.951,A,219622,0,1908278.27,8.688921283,
13,3/9/2010,1911852.58,FALSE,65.71,2.868,0,0,0,0,0,126.1019355,7.951,A,219622,0,1911852.58,8.70519611,
13,10/9/2010,1772143.94,TRUE,65.74,2.87,0,0,0,0,0,126.1145806,7.951,A,219622,0,1772143.94,8.069063846,
13,17/9/2010,1790279.74,FALSE,66.84,2.875,0,0,0,0,0,126.1454667,7.951,A,219622,0,1790279.74,8.151641183,
13,24/9/2010,1705655.09,FALSE,68.22,2.872,0,0,0,0,0,126.1900333,7.951,A,219622,0,1705655.09,7.766321634,
